,Unnamed: 0.1,Unnamed: 0,Company,TypeName,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_name
474,474,474,Asus,Notebook,Intel Core i7 6700HQ 2.6GHz,12,128GB SSD +  1TB HDD,Intel HD Graphics 530,Windows 10,2.06,69210.72,0,1,282.42399616439724,Intel Core i7
475,475,475,Dell,Notebook,Intel Core i3 6100U 2.3GHz,8,128GB SSD,Intel HD Graphics 520,Windows 10,1.79,39427.2,0,0,111.93520355955212,Intel Core i3
476,476,476,Dell,Workstation,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Nvidia Quadro M1200,Windows 10,1.78,128298.24,0,0,141.21199808219862,Intel Core i7
477,477,477,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,8,180GB SSD,Intel HD Graphics 620,Windows 10,1.7,72673.92,0,0,157.3505121487356,Intel Core i5
478,478,478,Dell,Notebook,Intel Core i5 8250U 1.6GHz,8,1TB HDD,AMD Radeon 520,Windows 10,2.2,35964.0,0,0,141.21199808219862,Intel Core i5
479,479,479,Toshiba,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.05,89084.16,0,1,165.6321180513006,Intel Core i5
480,480,480,Dell,Notebook,Intel Core i7 8550U 1.8GHz,8,512GB SSD,Nvidia GeForce 940MX,Windows 10,2.16,67239.36,0,1,141.21199808219862,Intel Core i7
481,481,481,Dell,Notebook,Intel Core i3 7100U 2.4GHz,4,1TB HDD,Intel HD Graphics 620,Windows 10,2.18,31254.048,0,0,100.45466986113652,Intel Core i3
482,482,482,HP,Notebook,Intel Core i5 8250U 1.6GHz,4,128GB SSD,Intel UHD Graphics 620,Windows 10,1.49,38681.28,0,1,165.6321180513006,Intel Core i5
483,483,483,Chuwi,Notebook,Intel Atom x5-Z8350 1.44GHz,4,64GB Flash Storage,Intel HD Graphics,Windows 10,1.89,13261.392,0,0,141.21199808219862,Intel Processor
484,484,484,Lenovo,Notebook,Intel Core i3 6006U 2.0GHz,4,128GB SSD,Intel HD Graphics 520,Windows 10,2.3,30103.2,0,0,100.45466986113652,Intel Core i3
485,485,485,Lenovo,Notebook,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.75,55890.72,0,1,157.3505121487356,Intel Core i5
486,486,486,Dell,Workstation,Intel Core i7 6820HQ 2.7GHz,16,512GB SSD,Nvidia Quadro M620,Windows 10,2.17,124568.64,0,1,141.21199808219862,Intel Core i7
487,487,487,Dell,Notebook,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.06,101178.72,0,0,141.21199808219862,Intel Core i7
488,488,488,Lenovo,Ultrabook,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,Windows 10,1.36,95797.44,0,1,176.23257360658386,Intel Core i7
489,489,489,Asus,Ultrabook,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,Windows 10,0.91,103896.0,0,0,176.23257360658386,Intel Core i7
490,490,490,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia GeForce 940MX,Windows 10,2.3,53918.8272,0,1,141.21199808219862,Intel Core i5
491,491,491,Toshiba,Ultrabook,Intel Core i7 7500U 2.7GHz,32,512GB SSD,Intel HD Graphics 620,Windows 10,1.05,149130.72,1,0,165.6321180513006,Intel Core i7
492,492,492,Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,1.99,71928.0,0,0,141.21199808219862,Intel Core i7
493,493,493,Acer,Notebook,AMD A10-Series 9620P 2.5GHz,8,1TB HDD,AMD Radeon RX 540,Windows 10,2.2,30849.12,0,0,100.45466986113652,AMD Processor
494,494,494,Asus,Gaming,Intel Core i7 6700HQ 2.6GHz,24,256GB SSD +  1TB HDD,Nvidia GeForce GTX 965M,Windows 10,4.33,67612.32,1,1,127.33567457123112,Intel Core i7
495,495,495,Lenovo,Ultrabook,Intel Core i5 6200U 2.3GHz,8,180GB SSD,Intel HD Graphics 520,Windows 10,1.3,58554.72,0,1,125.36742798669836,Intel Core i5
496,496,496,Lenovo,Notebook,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,2.17,47893.392,0,0,141.21199808219862,Intel Core i7
497,497,497,HP,Notebook,Intel Core i7 7600U 2.8GHz,8,1TB SSD,Intel HD Graphics 620,Windows 10,1.48,93186.72,0,0,157.3505121487356,Intel Core i7
498,498,498,Lenovo,Notebook,Intel Core i3 7100U 2.4GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.4,50562.72,0,1,165.6321180513006,Intel Core i3
499,499,499,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.3,48538.08,0,1,141.21199808219862,Intel Core i5
500,500,500,Asus,Netbook,Intel Celeron Dual Core N3350 1.1GHz,4,64GB Flash Storage,Intel HD Graphics 500,Windows 10 S,1.2,18115.2,0,0,135.0942111925629,Intel Processor
501,501,501,HP,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,AMD Radeon 520,Windows 10,1.91,32979.7872,0,0,100.45466986113652,Intel Core i5
502,502,502,Lenovo,2 in 1 Convertible,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.4,85194.72,1,1,158.48253022174808,Intel Core i5
503,503,503,Lenovo,Notebook,Intel Celeron Dual Core N3350 1.1GHz,4,500GB HDD,Intel HD Graphics 500,Windows 10,2.1,15930.72,0,0,111.93520355955212,Intel Processor
504,504,504,Lenovo,Netbook,Intel Celeron Dual Core N3060 1.6GHz,4,16GB SSD,Intel HD Graphics 400,Chrome OS,1.25,14119.2,0,0,135.0942111925629,Intel Processor
505,505,505,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.44,50562.72,0,0,165.6321180513006,Intel Core i5
506,506,506,Asus,Notebook,Intel Core i7 7500U 2.7GHz,8,256GB SSD +  1TB HDD,Intel HD Graphics 620,Windows 10,2.0,65214.72,0,0,141.21199808219862,Intel Core i7
507,507,507,Acer,Notebook,Intel Core i5 8250U 1.6GHz,4,1TB HDD,Nvidia GeForce MX150,Windows 10,2.2,32660.64,0,1,141.21199808219862,Intel Core i5
508,508,508,HP,Ultrabook,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.34,70489.44,0,1,165.6321180513006,Intel Core i7
509,509,509,Lenovo,Gaming,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,No OS,2.4,61218.72,0,1,141.21199808219862,Intel Core i7
510,510,510,Dell,Ultrabook,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel HD Graphics 620,Windows 10,1.29,47898.72,1,1,165.6321180513006,Intel Core i5
511,511,511,Acer,Notebook,Intel Core i7 7500U 2.7GHz,4,500GB HDD,Nvidia GeForce 940MX,Windows 10,2.2,34045.92,0,0,141.21199808219862,Intel Core i7
512,512,512,Dell,Notebook,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel HD Graphics 620,Windows 10,2.18,44542.08,0,0,141.21199808219862,Intel Core i5
513,513,513,Dell,Notebook,Intel Core i7 8550U 1.8GHz,16,256GB SSD +  2TB HDD,AMD Radeon 530,Windows 10,2.2,64961.1072,0,0,141.21199808219862,Intel Core i7
514,514,514,Xiaomi,Notebook,Intel Core i7 8550U 1.8GHz,16,256GB SSD,Nvidia GeForce MX150,No OS,1.95,74589.336,0,1,141.21199808219862,Intel Core i7
515,515,515,Asus,Netbook,Intel Celeron Dual Core N3350 1.1GHz,2,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.1,13053.6,0,0,135.0942111925629,Intel Processor
516,516,516,HP,Notebook,Intel Core i5 8250U 1.6GHz,4,1TB HDD,Intel UHD Graphics 620,Windows 10,2.04,27783.9216,1,0,100.45466986113652,Intel Core i5
517,517,517,Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,24,512GB SSD,Nvidia GeForce GTX1080,Windows 10,2.24,158135.04,0,0,141.21199808219862,Intel Core i7
518,518,518,HP,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia GeForce 930MX,Windows 10,2.04,47365.92,0,0,141.21199808219862,Intel Core i5
519,519,519,Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX1050 Ti,Windows 10,3.0,80133.12,0,0,127.33567457123112,Intel Core i7
520,520,520,Lenovo,Gaming,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,3.2,74538.72,0,1,141.21199808219862,Intel Core i7
521,521,521,HP,Ultrabook,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.32,74538.72,0,1,165.6321180513006,Intel Core i7
522,522,522,Dell,Notebook,Intel Core i5 7300U 2.6GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.64,68184.0144,0,0,157.3505121487356,Intel Core i5
523,523,523,HP,Notebook,Intel Core i3 6006U 2GHz,4,128GB SSD,Intel HD Graphics 520,Windows 10,1.63,36709.92,0,0,100.45466986113652,Intel Core i3
524,524,524,Dell,Notebook,Intel Core i5 8250U 1.6GHz,8,128GB SSD +  1TB HDD,AMD Radeon 530,Linux,2.8,47365.92,0,1,127.33567457123112,Intel Core i5
525,525,525,Lenovo,Notebook,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 7,2.02,71395.2,0,0,157.3505121487356,Intel Core i5
526,526,526,Lenovo,Notebook,Intel Core i7 7500U 2.7GHz,4,1TB HDD,Nvidia GeForce 920MX,Windows 10,2.2,42570.72,0,0,141.21199808219862,Intel Core i7
527,527,527,Lenovo,Notebook,Intel Core i3 6006U 2GHz,8,2TB HDD,Nvidia GeForce 920MX ,No OS,2.2,24455.52,0,0,100.45466986113652,Intel Core i3
528,528,528,Dell,Notebook,Intel Core i5 7200U 2.5GHz,4,500GB HDD,AMD Radeon R5 M430,Windows 10,2.3,31168.8,0,0,141.21199808219862,Intel Core i5
529,529,529,Dell,Notebook,Intel Core i5 7440HQ 2.8GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.9,73366.56,0,0,141.21199808219862,Intel Core i5
530,530,530,Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,160520.3856,0,1,127.33567457123112,Intel Core i7
531,531,531,Toshiba,Notebook,Intel Core i5 7200U 2.5GHz,8,500GB HDD,Intel HD Graphics 620,Windows 10,2.0,45820.8,0,1,141.21199808219862,Intel Core i5
532,532,532,Asus,Notebook,Intel Core i7 7500U 2.7GHz,8,256GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,Windows 10,2.0,69210.72,0,1,282.42399616439724,Intel Core i7
533,533,533,Mediacom,Notebook,Intel Celeron Quad Core N3450 1.1GHz,4,32GB SSD,Intel HD Graphics 500,Windows 10,1.2,19660.32,0,1,165.6321180513006,Intel Processor
534,534,534,Asus,Gaming,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.3,87858.72,0,1,141.21199808219862,Intel Core i5
535,535,535,Dell,Notebook,Intel Core i7 7600U 2.8GHz,8,256GB SSD,Nvidia GeForce 930MX,Windows 10,1.93,72940.32,0,0,141.21199808219862,Intel Core i7
536,536,536,Dell,Notebook,Intel Core i5 8250U 1.6GHz,8,256GB SSD,AMD Radeon 530,Windows 10,2.2,42486.0048,0,0,141.21199808219862,Intel Core i5
537,537,537,HP,Notebook,Intel Pentium Quad Core N3710 1.6GHz,4,256GB SSD,Intel HD Graphics 405,Windows 10,1.86,21258.1872,0,0,141.21199808219862,Intel Processor
538,538,538,HP,Gaming,Intel Core i7 7700HQ 2.8GHz,12,1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.62,95850.72,0,0,127.33567457123112,Intel Core i7
539,539,539,Lenovo,Notebook,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia GeForce 940MX,Windows 10,1.87,45767.52,0,1,157.3505121487356,Intel Core i7
540,540,540,Dell,Ultrabook,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.2,74538.72,1,0,276.053530085501,Intel Core i7
541,541,541,Dell,Notebook,Intel Core i3 6006U 2GHz,4,128GB SSD,Intel HD Graphics 520,Windows 10,1.6,39207.1536,0,0,157.3505121487356,Intel Core i3
542,542,542,HP,Ultrabook,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.34,61005.6,0,1,276.053530085501,Intel Core i7
543,543,543,Acer,Gaming,Intel Core i5 7300HQ 2.5GHz,8,1TB HDD,Nvidia GeForce GTX 1050,Linux,2.4,42517.44,0,0,141.21199808219862,Intel Core i5
544,544,544,Asus,Notebook,AMD E-Series 7110 1.8GHz,4,500GB HDD,AMD Radeon R2 Graphics,Windows 10,2.0,18594.72,0,0,100.45466986113652,AMD Processor
545,545,545,HP,Notebook,Intel Core i3 7100U 2.4GHz,4,128GB SSD,Intel HD Graphics 620,Windows 10,2.1,37589.04,0,0,141.21199808219862,Intel Core i3
546,546,546,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,1.87,41824.8,0,0,157.3505121487356,Intel Core i5
547,547,547,Lenovo,Notebook,Intel Core i5 6200U 2.3GHz,4,1TB HDD,Intel HD Graphics 520,No OS,2.15,24634.008,0,0,141.21199808219862,Intel Core i5
548,548,548,HP,Notebook,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,1.86,21152.16,0,0,141.21199808219862,Intel Core i3
549,549,549,Lenovo,Notebook,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.99,92121.12,0,1,141.21199808219862,Intel Core i7
550,550,550,Lenovo,Notebook,Intel Core i3 6006U 2GHz,4,128GB SSD,Intel HD Graphics 520,Windows 10,2.2,26586.72,0,0,141.21199808219862,Intel Core i3
551,551,551,Dell,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.9,59513.2272,0,0,141.21199808219862,Intel Core i5
552,552,552,Dell,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,143802.72,0,1,127.33567457123112,Intel Core i7
553,553,553,HP,Notebook,Intel Core i3 6006U 2GHz,8,1TB HDD,Intel HD Graphics 520,Windows 10,2.65,28992.312,0,0,106.11306214269258,Intel Core i3
554,554,554,HP,Notebook,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia GeForce 930MX,Windows 10,2.63,68198.4,0,0,127.33567457123112,Intel Core i7
555,555,555,Asus,Notebook,Intel Celeron Dual Core N3350 1.1GHz,4,500GB HDD,Intel HD Graphics 500,Linux,2.0,11934.72,0,0,100.45466986113652,Intel Processor
556,556,556,Mediacom,Notebook,Intel Atom x5-Z8350 1.44GHz,4,32GB Flash Storage,Intel HD Graphics,Windows 10,1.35,13586.4,0,1,165.6321180513006,Intel Processor
557,557,557,Lenovo,Notebook,Intel Core i7 7500U 2.7GHz,6,128GB SSD +  1TB HDD,Nvidia GeForce 940MX,Windows 10,2.8,50562.72,0,0,106.11306214269258,Intel Core i7
558,558,558,HP,Notebook,AMD A10-Series A10-9620P 2.5GHz,6,128GB SSD,AMD Radeon 530,Windows 10,1.91,30310.992,0,1,141.21199808219862,AMD Processor
559,559,559,Dell,Notebook,Intel Core i3 6006U 2GHz,4,1TB HDD,AMD Radeon R5 M420,Windows 10,2.18,32921.712,0,0,100.45466986113652,Intel Core i3
560,560,560,Acer,2 in 1 Convertible,Intel Celeron Dual Core N3350 2.0GHz,4,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.25,18594.72,1,1,189.90579052433608,Intel Processor
561,561,561,Lenovo,Notebook,Intel Core i3 7130U 2.7GHz,4,128GB SSD,Intel HD Graphics 620,Windows 10,2.05,33566.4,0,0,141.21199808219862,Intel Core i3
562,562,562,HP,Ultrabook,Intel Core M 6Y75 1.2GHz,16,512GB SSD,Intel HD Graphics 515,Windows 10,1.16,104695.2,1,1,276.053530085501,Intel Processor
563,563,563,Lenovo,Notebook,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Nvidia Quadro M620M,Windows 10,3.4,159786.72,0,1,127.33567457123112,Intel Core i7
564,564,564,Asus,Notebook,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.5,44701.92,0,0,141.21199808219862,Intel Core i5
565,565,565,Dell,Ultrabook,Intel Core i5 8250U 1.6GHz,8,128GB SSD,Intel UHD Graphics 620,Windows 10,1.21,85194.72,1,1,331.2642361026012,Intel Core i5
566,566,566,Dell,Notebook,Intel Core i5 7300U 2.6GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,1.93,51095.52,0,0,100.45466986113652,Intel Core i5
567,567,567,Fujitsu,Notebook,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel HD Graphics 620,Windows 10,2.2,39373.92,0,0,100.45466986113652,Intel Core i5
568,568,568,Lenovo,Notebook,Intel Pentium Quad Core N4200 1.1GHz,4,500GB HDD,Intel HD Graphics 505,Windows 10,2.2,18328.32,0,0,141.21199808219862,Intel Processor
569,569,569,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,2.02,52747.2,0,0,111.93520355955212,Intel Core i5
570,570,570,HP,Workstation,Intel Core i5 7440HQ 2.8GHz,8,500GB HDD,Nvidia Quadro M1200,Windows 10,3.14,99153.5472,0,0,106.11306214269258,Intel Core i5
571,571,571,HP,Notebook,Intel Pentium Quad Core N3710 1.6GHz,8,2TB HDD,Intel HD Graphics 405,Windows 10,1.94,20725.92,0,0,111.93520355955212,Intel Processor
572,572,572,HP,Notebook,AMD A9-Series A9-9420 3GHz,6,256GB SSD,AMD Radeon 530,Windows 10,1.95,34578.72,0,1,141.21199808219862,AMD Processor
573,573,573,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.3,44222.4,0,0,141.21199808219862,Intel Core i5
574,574,574,Lenovo,Notebook,Intel Core i5 8250U 1.6GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,2.05,36496.8,0,0,141.21199808219862,Intel Core i5
575,575,575,Mediacom,Notebook,Intel Atom x5-Z8350 1.44GHz,4,32GB SSD,Intel HD Graphics,Windows 10,1.4,13266.72,0,0,157.3505121487356,Intel Processor
576,576,576,Toshiba,Ultrabook,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,Windows 10,1.24,99367.2,1,0,157.3505121487356,Intel Core i7
577,577,577,Lenovo,Gaming,Intel Core i7 6820HK 2.7GHz,32,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.6,141884.64,0,1,127.33567457123112,Intel Core i7
578,578,578,MSI,Gaming,Intel Core i7 7820HK 2.9GHz,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,4.14,145401.12,0,0,127.33567457123112,Intel Core i7
579,579,579,Dell,Notebook,Intel Core i7 7500U 2.7GHz,8,256GB SSD,AMD Radeon R5 M430,Linux,2.2,39907.2528,0,0,141.21199808219862,Intel Core i7
580,580,580,Mediacom,Notebook,Intel Celeron Quad Core N3450 1.1GHz,4,32GB SSD,Intel HD Graphics 500,Windows 10,1.45,20725.92,0,1,157.3505121487356,Intel Processor
581,581,581,Dell,Notebook,Intel Core i5 7300U 2.6GHz,8,500GB HDD,Intel HD Graphics 620,Windows 10,1.9,53733.9456,0,0,100.45466986113652,Intel Core i5
582,582,582,HP,Notebook,Intel Core i3 7100U 2.4GHz,4,128GB SSD,Intel HD Graphics 620,Windows 10,1.49,38308.32,0,0,165.6321180513006,Intel Core i3
583,583,583,Dell,Notebook,Intel Core i7 7600U 2.8GHz,16,256GB SSD,Nvidia GeForce 930MX,Windows 10,1.93,81912.1392,0,0,141.21199808219862,Intel Core i7
584,584,584,Dell,Netbook,Intel Celeron Dual Core N3060 1.6GHz,4,16GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.26,15717.6,0,0,135.0942111925629,Intel Processor
585,585,585,MSI,Gaming,Intel Core i7 6820HK 2.7GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,Windows 10,4.5,125154.72,0,0,127.33567457123112,Intel Core i7
586,586,586,HP,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.78,79813.44,0,1,127.33567457123112,Intel Core i7
587,587,587,Lenovo,Ultrabook,Intel Core i7 6600U 2.6GHz,12,256GB SSD,Intel HD Graphics 520,Windows 10,1.4,89137.44,0,1,157.3505121487356,Intel Core i7
588,588,588,Lenovo,Notebook,Intel Core i7 8550U 1.8GHz,12,1TB HDD,Intel HD Graphics 620,Windows 10,2.2,32447.52,1,0,100.45466986113652,Intel Core i7
589,589,589,Asus,Gaming,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,Windows 10,2.73,94305.6,0,1,127.33567457123112,Intel Core i5
590,590,590,Asus,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel HD Graphics 520,Windows 10,2.2,39373.92,1,0,100.45466986113652,Intel Core i5
591,591,591,Lenovo,Notebook,AMD A12-Series 9720P 3.6GHz,12,512GB SSD,AMD Radeon 530,Windows 10,2.2,50562.72,0,0,141.21199808219862,AMD Processor
592,592,592,Dell,2 in 1 Convertible,Intel Core M 7Y30 1.0GHz,4,128GB SSD,Intel HD Graphics 615,Windows 10,1.39,32127.84,1,0,135.0942111925629,Intel Processor
593,593,593,Samsung,Notebook,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,2.5,90522.72,0,0,141.21199808219862,Intel Core i7
594,594,594,Lenovo,Notebook,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,No OS,2.8,28185.12,0,0,127.33567457123112,Intel Core i3
595,595,595,Lenovo,Notebook,Intel Core i3 6100U 2.3GHz,8,1TB HDD,Intel HD Graphics 520,Windows 10,2.29,24455.52,0,0,100.45466986113652,Intel Core i3
596,596,596,Lenovo,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.37,107892.0,1,1,165.6321180513006,Intel Core i7
597,597,597,Lenovo,Notebook,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Intel HD Graphics 630,Windows 10,1.7,78534.72,0,1,157.3505121487356,Intel Core i5
598,598,598,Dell,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.34,88977.6,1,0,176.23257360658386,Intel Core i5
599,599,599,Dell,Workstation,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Nvidia Quadro M620,Windows 10,2.06,93932.64,1,0,141.21199808219862,Intel Core i7
600,600,600,HP,Notebook,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.84,64948.32,0,0,141.21199808219862,Intel Core i7
601,601,601,HP,Notebook,Intel Core i3 7100U 2.4GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,2.1,35616.6144,0,0,100.45466986113652,Intel Core i3
602,602,602,Acer,Notebook,Intel Celeron Quad Core N3450 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.6,17529.12,0,0,157.3505121487356,Intel Processor
603,603,603,MSI,Gaming,Intel Core i7 6820HK 2.7GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,Windows 10,4.14,117162.72,0,0,127.33567457123112,Intel Core i7
604,604,604,Dell,Notebook,Intel Core i3 6006U 2GHz,4,1TB HDD,AMD Radeon R5 M420,Linux,2.18,24775.2,0,0,100.45466986113652,Intel Core i3
605,605,605,MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  2TB HDD,Nvidia GeForce GTX 1060,Windows 10,1.8,122490.72,0,0,282.42399616439724,Intel Core i7
606,606,606,Toshiba,Notebook,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,2.2,74538.72,0,1,141.21199808219862,Intel Core i7
607,607,607,Lenovo,Notebook,Intel Core i5 7200U 2.5GHz,6,1TB HDD,Intel HD Graphics 620,Windows 10,2.4,30049.92,0,0,141.21199808219862,Intel Core i5
608,608,608,Lenovo,2 in 1 Convertible,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Intel HD Graphics 630,Windows 10,2.0,69210.72,1,1,141.21199808219862,Intel Core i7
609,609,609,Acer,Notebook,Intel Pentium Quad Core N3710 1.6GHz,4,128GB Flash Storage,Intel HD Graphics 405,Windows 10,1.6,18594.72,0,0,111.93520355955212,Intel Processor
610,610,610,Lenovo,Notebook,Intel Xeon E3-1535M v6 3.1GHz,32,1TB SSD,Nvidia Quadro M2200M,Windows 10,2.5,261018.72,0,1,282.42399616439724,Intel Processor
611,611,611,Dell,Gaming,Intel Core i7 6700HQ 2.6GHz,16,1TB HDD,Nvidia GeForce GTX 960<U+039C>,Windows 10,2.59,46833.6528,0,0,141.21199808219862,Intel Core i7
612,612,612,Dell,Notebook,Intel Core i3 6006U 2.0GHz,4,1TB HDD,Intel HD Graphics 520,Linux,2.18,23650.992,0,0,100.45466986113652,Intel Core i3
613,613,613,Dell,Notebook,Intel Core i3 6006U 2.0GHz,4,1TB HDD,Intel HD Graphics 520,Linux,2.25,19127.52,0,0,100.45466986113652,Intel Core i3
614,614,614,Dell,Notebook,Intel Core i5 7300U 2.6GHz,4,500GB HDD,Intel HD Graphics 620,Linux,1.93,46300.32,0,0,100.45466986113652,Intel Core i5
615,615,615,Asus,Gaming,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,Windows 10,3.0,62231.04,0,0,127.33567457123112,Intel Core i7
616,616,616,Dell,Notebook,Intel Core i5 7200U 2.5GHz,4,128GB SSD,AMD Radeon R5 M420,Linux,2.18,30316.32,0,0,141.21199808219862,Intel Core i5
617,617,617,HP,Ultrabook,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.84,74005.92,0,0,141.21199808219862,Intel Core i7
618,618,618,MSI,Gaming,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,Windows 10,2.94,120831.5808,0,0,141.21199808219862,Intel Core i7
619,619,619,Acer,2 in 1 Convertible,Intel Celeron Quad Core N3160 1.6GHz,4,32GB Flash Storage,Intel HD Graphics 400,Chrome OS,1.25,20193.12,1,1,135.0942111925629,Intel Processor
620,620,620,HP,Notebook,Intel Core i5 7300U 2.6GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.31,59886.72,0,0,111.93520355955212,Intel Core i5
