,Unnamed: 0.2,Company,TypeName,Ram,Gpu,OpSys,Weight,Price,TouchScreen,IPS,PPI,CPU_name,HDD,SSD,Hybrid,Flash_Storage
957,957,HP,2 in 1 Convertible,4,Intel HD Graphics 505,Windows 10,1.45,41292.0,1,0,135.0942111925629,Intel Processor,0,256,0,0
958,958,Dell,Ultrabook,8,Intel HD Graphics 520,Windows 10,1.3,67559.04,0,0,276.053530085501,Intel Core i7,0,256,0,0
959,959,Acer,2 in 1 Convertible,4,Intel HD Graphics 400,Chrome OS,1.25,20725.92,1,1,135.0942111925629,Intel Processor,0,0,0,32
960,960,Toshiba,Notebook,8,Intel HD Graphics 520,Windows 10,1.2,81784.8,0,0,165.6321180513006,Intel Core i5,0,256,0,0
961,961,Lenovo,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.36,93772.8,0,1,176.23257360658386,Intel Core i5,0,256,0,0
962,962,Acer,Notebook,12,Nvidia GeForce GTX 950M,Windows 10,2.4,53759.52,0,0,141.21199808219862,Intel Core i5,1000,128,0,0
963,963,Toshiba,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.1,95371.2,1,0,176.23257360658386,Intel Core i7,0,512,0,0
964,964,HP,Notebook,8,Nvidia GeForce 930MX,Windows 10,2.04,45101.52,0,0,100.45466986113652,Intel Core i5,1000,0,0,0
965,965,Dell,Notebook,4,AMD Radeon R5 M430,Linux,2.25,24808.2336,0,0,100.45466986113652,Intel Core i3,1000,0,0,0
966,966,Dell,Notebook,4,Intel HD Graphics 620,Windows 10,1.9,43956.0,0,0,100.45466986113652,Intel Core i5,500,0,0,0
967,967,HP,Notebook,4,Intel HD Graphics 620,Windows 10,2.04,36496.8,0,0,141.21199808219862,Intel Core i3,500,0,0,0
968,968,Dell,Gaming,32,Nvidia GeForce GTX 1070,Windows 10,4.42,167778.72,0,1,127.33567457123112,Intel Core i7,1000,256,0,0
969,969,Lenovo,Notebook,6,Nvidia GeForce 920MX,Windows 10,2.4,37029.6,0,0,141.21199808219862,Intel Core i5,0,256,0,0
970,970,Dell,2 in 1 Convertible,16,Intel HD Graphics 615,Windows 10,1.22,101178.72,1,0,276.053530085501,Intel Core i7,0,512,0,0
971,971,Dell,Ultrabook,8,Intel HD Graphics 520,Windows 10,1.5,104587.5744,1,0,209.8006828649808,Intel Core i7,0,256,0,0
972,972,Dell,Gaming,32,Nvidia GeForce GTX 1070,Windows 10,4.42,149184.0,0,0,127.33567457123112,Intel Core i7,1000,256,0,0
973,973,Toshiba,Notebook,8,Intel HD Graphics 520,Windows 10,1.95,62870.4,0,0,157.3505121487356,Intel Core i5,0,256,0,0
974,974,Asus,Gaming,16,Nvidia GeForce GTX 1060,Windows 10,2.73,109218.672,0,0,127.33567457123112,Intel Core i7,1000,256,0,0
975,975,HP,Notebook,8,Nvidia GeForce 930MX,Windows 10,2.04,52161.12,0,1,141.21199808219862,Intel Core i5,1000,128,0,0
976,976,Lenovo,Notebook,4,Intel HD Graphics 520,Windows 7,1.7,53386.56,0,0,111.93520355955212,Intel Core i5,0,0,508,0
977,977,Asus,2 in 1 Convertible,16,Nvidia GeForce GTX 950M,Windows 10,2.3,95850.72,1,0,282.42399616439724,Intel Core i7,2000,512,0,0
978,978,HP,Notebook,6,Intel HD Graphics 620,Windows 10,2.04,30849.12,0,0,100.45466986113652,Intel Core i7,1000,0,0,0
979,979,Asus,Gaming,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.99,93186.72,0,0,127.33567457123112,Intel Core i7,1000,256,0,0
980,980,Dell,2 in 1 Convertible,12,Intel HD Graphics 620,Windows 10,2.19,69210.72,1,1,141.21199808219862,Intel Core i7,0,512,0,0
981,981,Toshiba,Notebook,4,Intel HD Graphics 520,Windows 7,1.2,63669.6,0,0,165.6321180513006,Intel Core i5,0,128,0,0
982,982,Lenovo,Notebook,6,AMD Radeon 530,Windows 10,2.2,29250.72,0,0,141.21199808219862,AMD Processor,0,256,0,0
983,983,Fujitsu,Notebook,4,Intel HD Graphics 520,Windows 10,2.3,34578.72,0,0,100.45466986113652,Intel Core i5,0,256,0,0
984,984,Toshiba,Notebook,4,Intel HD Graphics 520,Windows 10,1.75,48751.2,0,0,111.93520355955212,Intel Core i5,500,0,0,0
985,985,Dell,Notebook,4,AMD Radeon R5 M430,Windows 10,2.25,31914.72,0,0,100.45466986113652,Intel Core i5,500,0,0,0
986,986,HP,Notebook,8,Intel HD Graphics 620,Windows 10,2.04,42943.68,0,0,141.21199808219862,Intel Core i5,1000,0,0,0
987,987,Lenovo,Gaming,8,Nvidia GeForce GTX 1060,Windows 10,2.5,63349.92,0,1,141.21199808219862,Intel Core i7,1000,128,0,0
988,988,Dell,Notebook,8,AMD Radeon R7 M445,Windows 10,2.36,39906.72,0,0,100.45466986113652,Intel Core i7,1000,0,0,0
989,989,Dell,Notebook,8,Intel HD Graphics 620 ,Windows 10,1.6,59620.32,0,0,157.3505121487356,Intel Core i5,0,128,0,0
990,990,HP,Netbook,8,Intel HD Graphics 515,Windows 10,0.97,101658.24,0,0,176.23257360658386,Intel Processor,0,512,0,0
991,991,HP,Notebook,4,AMD Radeon 520,Windows 10,2.1,26586.72,0,0,141.21199808219862,Intel Core i3,1000,128,0,0
992,992,Lenovo,Notebook,4,Intel HD Graphics 500,No OS,1.9,14418.6336,0,0,100.45466986113652,Intel Processor,0,128,0,0
993,993,Lenovo,Notebook,8,Intel HD Graphics 520,Windows 10,2.3,71874.72,0,0,141.21199808219862,Intel Core i5,0,256,0,0
994,994,Dell,2 in 1 Convertible,8,Intel HD Graphics 620,Windows 10,1.68,47365.92,1,0,165.6321180513006,Intel Core i5,0,256,0,0
995,995,Asus,Notebook,8,Intel HD Graphics 620,Windows 10,1.4,61272.0,0,0,276.053530085501,Intel Core i5,0,256,0,0
996,996,HP,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.11,71874.72,1,1,165.6321180513006,Intel Core i7,0,256,0,0
997,997,Acer,Notebook,4,Intel HD Graphics 505,Windows 10,2.4,20246.4,0,0,100.45466986113652,Intel Processor,500,0,0,0
998,998,Asus,Gaming,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,95850.72,0,0,141.21199808219862,Intel Core i7,1000,256,0,0
999,999,HP,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.48,111301.92,0,0,157.3505121487356,Intel Core i7,0,512,0,0
1000,1000,Acer,Gaming,8,Nvidia GeForce GTX 1050,Windows 10,2.7,67132.8,0,1,141.21199808219862,Intel Core i7,1000,128,0,0
1001,1001,HP,Notebook,8,Intel HD Graphics 620,Windows 10,1.34,63349.92,0,1,165.6321180513006,Intel Core i5,0,256,0,0
1002,1002,Dell,Notebook,4,Intel HD Graphics 620,Windows 10,2.18,29144.16,0,0,100.45466986113652,Intel Core i3,0,128,0,0
1003,1003,HP,Notebook,4,Intel HD Graphics 620,Windows 10,1.64,41505.12,0,0,111.93520355955212,Intel Core i5,500,0,0,0
1004,1004,Toshiba,Notebook,4,Intel HD Graphics 520,Windows 10,1.2,63669.6,0,0,165.6321180513006,Intel Core i5,0,128,0,0
1005,1005,HP,Notebook,4,Intel HD Graphics 520,Windows 10,1.48,58607.4672,0,0,111.93520355955212,Intel Core i5,0,256,0,0
1006,1006,HP,Notebook,4,Intel HD Graphics 620,Windows 10,1.95,64202.4,0,0,157.3505121487356,Intel Core i5,0,256,0,0
1007,1007,HP,Ultrabook,8,Intel HD Graphics 520,Windows 7,1.43,77202.72,0,0,157.3505121487356,Intel Core i7,0,256,0,0
1008,1008,HP,Notebook,8,Nvidia GeForce 930MX,Windows 10,1.64,55904.5728,0,0,157.3505121487356,Intel Core i5,0,256,0,0
1009,1009,HP,Notebook,4,Intel HD Graphics 620,Windows 10,1.64,36443.52,0,0,111.93520355955212,Intel Core i3,500,0,0,0
1010,1010,Dell,Gaming,8,Nvidia GeForce GTX 1050,Windows 10,2.65,50562.72,0,0,141.21199808219862,Intel Core i5,0,0,1000,0
1011,1011,HP,Ultrabook,4,Intel HD Graphics 620,Windows 10,1.26,81997.92,0,0,176.23257360658386,Intel Core i5,500,0,0,0
1012,1012,HP,Notebook,4,Intel HD Graphics 620,Windows 10,1.48,84715.2,0,0,157.3505121487356,Intel Core i5,0,256,0,0
1013,1013,HP,Ultrabook,8,Intel HD Graphics 520,Windows 10,1.54,100550.5488,0,0,157.3505121487356,Intel Core i7,0,256,0,0
1014,1014,HP,Notebook,4,Intel HD Graphics 620,Windows 10,1.49,42624.0,0,0,117.82653006268644,Intel Core i3,500,0,0,0
1015,1015,Toshiba,Notebook,8,Intel HD Graphics 520,Windows 10,1.5,64468.8,0,0,117.82653006268644,Intel Core i5,0,256,0,0
1016,1016,HP,Notebook,4,Intel HD Graphics 620,Windows 10,2.04,41025.0672,0,0,100.45466986113652,Intel Core i3,0,256,0,0
1017,1017,Lenovo,Notebook,16,Nvidia Quadro 3000M,Windows 7,2.4,158135.04,0,1,254.67134914246225,Intel Core i7,0,512,0,0
1018,1018,Toshiba,Notebook,8,Intel HD Graphics 520,Windows 10,1.47,79387.2,0,1,157.3505121487356,Intel Core i5,0,256,0,0
1019,1019,HP,Notebook,8,Intel HD Graphics 520,Windows 10,1.43,118761.12,0,0,157.3505121487356,Intel Core i7,0,256,0,0
1020,1020,Dell,2 in 1 Convertible,4,Intel HD Graphics 520,Windows 10,2.08,42410.3472,1,1,141.21199808219862,Intel Core i3,1000,0,0,0
1021,1021,Toshiba,Ultrabook,8,Intel HD Graphics 520,Windows 10,1.2,84715.2,0,0,165.6321180513006,Intel Core i5,0,256,0,0
1022,1022,HP,Notebook,8,Intel HD Graphics 620,Windows 10,1.11,61218.72,0,1,165.6321180513006,Intel Core i5,0,256,0,0
1023,1023,HP,Notebook,8,Nvidia GeForce 930MX,Windows 10,1.64,63159.7104,0,0,157.3505121487356,Intel Core i7,0,256,0,0
1024,1024,Dell,Notebook,8,Intel HD Graphics 520,Windows 10,2.09,55754.3232,0,0,141.21199808219862,Intel Core i5,500,0,0,0
1025,1025,HP,Ultrabook,4,Intel HD Graphics 620,Windows 10,1.26,83063.52,0,0,125.36742798669836,Intel Core i5,0,256,0,0
1026,1026,HP,Notebook,4,Intel HD Graphics 620,Windows 10,2.31,63349.92,0,0,111.93520355955212,Intel Core i5,500,0,0,0
1027,1027,HP,Notebook,4,Intel HD Graphics 620,Windows 10,1.95,56476.8,0,0,111.93520355955212,Intel Core i5,500,0,0,0
1028,1028,Dell,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.29,86526.72,1,0,276.053530085501,Intel Core i5,0,256,0,0
1029,1029,HP,Notebook,8,Nvidia GeForce 930MX,Windows 10,2.63,57542.4,0,0,127.33567457123112,Intel Core i5,0,256,0,0
1030,1030,HP,Notebook,4,Intel HD Graphics 620,Windows 10,1.64,51841.44,0,0,111.93520355955212,Intel Core i5,0,256,0,0
1031,1031,Acer,Notebook,6,AMD Radeon R5,Windows 10,2.1,21791.52,0,0,100.45466986113652,AMD Processor,1000,0,0,0
1032,1032,MSI,Gaming,8,Nvidia GeForce GTX 1050,Windows 10,2.7,63499.104,0,0,127.33567457123112,Intel Core i7,1000,128,0,0
1033,1033,HP,Notebook,8,Intel HD Graphics 520,Windows 7,1.95,63669.6,0,0,157.3505121487356,Intel Core i5,0,256,0,0
1034,1034,HP,Notebook,8,Intel HD Graphics 520,Windows 10,1.84,65480.5872,0,0,141.21199808219862,Intel Core i7,0,256,0,0
1035,1035,HP,Ultrabook,8,Intel HD Graphics 520,Windows 10,1.26,71874.72,0,0,176.23257360658386,Intel Core i7,0,256,0,0
1036,1036,HP,Notebook,4,Intel HD Graphics 620,Windows 10,2.04,39533.76,0,0,100.45466986113652,Intel Core i5,500,0,0,0
1037,1037,Toshiba,Ultrabook,8,Intel HD Graphics 520,Windows 10,1.47,91908.0,0,1,157.3505121487356,Intel Core i7,0,256,0,0
1038,1038,Dell,Notebook,8,Intel HD Graphics 520,Windows 7,2.09,56633.976,0,0,141.21199808219862,Intel Core i5,0,256,0,0
1039,1039,HP,Notebook,8,Intel HD Graphics 620,Windows 10,1.64,53839.9728,0,0,157.3505121487356,Intel Core i5,0,256,0,0
1040,1040,Lenovo,2 in 1 Convertible,4,Intel HD Graphics 520,Windows 10,1.8,45128.16,1,1,141.21199808219862,Intel Core i7,0,256,0,0
1041,1041,Vero,Notebook,2,Intel HD Graphics 400,Windows 10,1.45,11231.424,0,0,111.93520355955212,Intel Processor,0,0,0,32
1042,1042,Toshiba,Notebook,16,Nvidia GeForce 930M,Windows 10,2.4,75924.0,0,1,141.21199808219862,Intel Core i7,0,256,0,0
1043,1043,Lenovo,Notebook,8,Intel HD Graphics 520,Windows 10,2.3,55922.688,0,0,141.21199808219862,Intel Core i5,0,256,0,0
1044,1044,HP,Notebook,4,Intel HD Graphics 520,Windows 10,1.54,53280.0,0,0,157.3505121487356,Intel Core i5,500,0,0,0
1045,1045,HP,Notebook,8,Intel HD Graphics 520,Windows 10,1.84,112065.9552,0,0,141.21199808219862,Intel Core i5,500,256,0,0
1046,1046,HP,Notebook,8,Intel HD Graphics 520,Windows 7,1.43,78268.32,0,0,157.3505121487356,Intel Core i5,0,256,0,0
1047,1047,MSI,Gaming,16,Nvidia GeForce GTX 980M,Windows 10,3.78,82351.6992,0,1,127.33567457123112,Intel Core i7,1000,256,0,0
1048,1048,Lenovo,Gaming,16,Nvidia GeForce GTX 980M,Windows 10,4.6,122010.6672,0,1,127.33567457123112,Intel Core i7,1000,128,0,0
1049,1049,Asus,Netbook,4,Intel HD Graphics 400,Chrome OS,1.2,15339.312,0,0,135.0942111925629,Intel Processor,0,0,0,16
1050,1050,Lenovo,Notebook,16,Intel HD Graphics 520,Windows 7,1.1,139593.6,0,1,209.8006828649808,Intel Core i7,0,256,0,0
1051,1051,HP,Notebook,8,Nvidia GeForce 940MX,Windows 10,1.91,52161.12,0,1,141.21199808219862,Intel Core i7,1000,0,0,0
1052,1052,Dell,2 in 1 Convertible,8,Intel HD Graphics 620,Windows 10,2.3,58288.32,1,1,141.21199808219862,Intel Core i5,0,256,0,0
1053,1053,HP,Notebook,4,Intel HD Graphics 620,Windows 10,2.04,52161.12,0,0,100.45466986113652,Intel Core i5,0,256,0,0
1054,1054,Dell,Ultrabook,16,Intel HD Graphics 620,Windows 10,1.2,120093.12,1,0,276.053530085501,Intel Core i7,0,1000,0,0
1055,1055,HP,Notebook,4,Intel HD Graphics 520,Windows 10,2.31,37570.392,0,0,100.45466986113652,Intel Core i3,500,0,0,0
1056,1056,HP,Notebook,4,Intel HD Graphics 620,No OS,1.96,26586.72,0,0,100.45466986113652,Intel Core i5,500,0,0,0
1057,1057,Acer,Notebook,8,AMD Radeon R5,Windows 10,2.4,23922.72,0,0,100.45466986113652,AMD Processor,1000,0,0,0
1058,1058,Dell,2 in 1 Convertible,12,Intel HD Graphics 620,Windows 10,1.6,69210.72,1,1,165.6321180513006,Intel Core i7,0,256,0,0
1059,1059,MSI,Gaming,16,Nvidia GeForce GTX 1060,Windows 10,2.94,96916.32,0,0,141.21199808219862,Intel Core i7,1000,256,0,0
1060,1060,HP,Notebook,8,Intel HD Graphics 620,Windows 10,2.04,57009.6,0,0,141.21199808219862,Intel Core i7,0,256,0,0
1061,1061,Asus,Gaming,16,Nvidia GeForce GTX 965M,No OS,4.0,53173.44,0,1,127.33567457123112,Intel Core i7,1000,0,0,0
1062,1062,Dell,Notebook,4,Intel HD Graphics,Windows 10,2.25,29783.52,0,0,141.21199808219862,Intel Core i5,1000,0,0,0
1063,1063,Dell,Notebook,16,AMD Radeon R7 M445,Windows 10,2.32,52746.6672,0,0,141.21199808219862,Intel Core i7,2000,0,0,0
1064,1064,MSI,Gaming,16,Nvidia GeForce GTX 1060,Windows 10,1.8,102777.12,0,0,141.21199808219862,Intel Core i7,1000,256,0,0
1065,1065,Dell,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.29,77682.24,0,0,165.6321180513006,Intel Core i7,0,256,0,0
1066,1066,Asus,Gaming,64,Nvidia GeForce GTX 980 ,Windows 10,3.58,211788.0,0,1,127.33567457123112,Intel Core i7,0,1000,0,0
1067,1067,Dell,2 in 1 Convertible,8,Intel HD Graphics 520,Windows 10,1.62,42517.9728,1,0,165.6321180513006,Intel Core i7,0,256,0,0
1068,1068,Dell,Gaming,16,Nvidia GeForce GTX 970M,Windows 10,3.21,70809.12,0,0,282.42399616439724,Intel Core i7,1000,256,0,0
1069,1069,Apple,Ultrabook,8,Intel HD Graphics 515,Mac OS X,0.92,69264.0,0,1,226.4155471693585,Intel Processor,0,0,0,256
1070,1070,Dell,Notebook,4,Intel HD Graphics 520,Windows 10,2.06,25679.8944,0,0,100.45466986113652,Intel Core i3,500,0,0,0
1071,1071,HP,Notebook,4,Intel HD Graphics 520,Windows 10,2.31,63882.72,0,0,100.45466986113652,Intel Core i5,500,0,0,0
1072,1072,HP,Ultrabook,8,Intel HD Graphics 520,Windows 7,1.26,63882.72,0,0,176.23257360658386,Intel Core i5,0,256,0,0
1073,1073,HP,Notebook,8,Intel HD Graphics 620,Windows 10,1.49,58075.2,0,0,165.6321180513006,Intel Core i7,0,256,0,0
1074,1074,Lenovo,Ultrabook,8,Intel HD Graphics 520,Windows 10,1.3,91294.7472,1,1,176.23257360658386,Intel Core i7,0,256,0,0
1075,1075,Lenovo,Notebook,8,AMD Radeon R5 M330,Windows 10,3.0,35111.52,0,0,106.11306214269258,Intel Core i5,1000,0,0,0
1076,1076,Lenovo,Notebook,4,Nvidia GeForce GTX 950M,Windows 10,2.3,52054.56,0,1,141.21199808219862,Intel Core i5,1000,0,0,0
1077,1077,MSI,Gaming,16,Nvidia GeForce GTX 1070,Windows 10,3.78,133146.72,0,0,127.33567457123112,Intel Core i7,1000,256,0,0
1078,1078,Lenovo,Notebook,4,Intel HD Graphics 520,Windows 10,2.1,28771.2,0,0,100.45466986113652,Intel Core i5,500,0,0,0
1079,1079,HP,Notebook,4,Intel HD Graphics 520,Windows 7,2.31,50083.2,0,0,141.21199808219862,Intel Core i5,500,0,0,0
1080,1080,Lenovo,Ultrabook,8,Intel HD Graphics 515,Windows 10,0.99,74538.72,1,1,234.9767648087785,Intel Processor,0,512,0,0
1081,1081,Lenovo,Gaming,32,Nvidia GeForce GTX 980M,Windows 10,4.6,172627.2,0,1,127.33567457123112,Intel Core i7,0,512,1000,0
1082,1082,Lenovo,2 in 1 Convertible,4,Intel HD Graphics 400,Windows 10,0.69,34433.2656,1,1,224.1738090785728,Intel Processor,0,0,0,64
1083,1083,HP,Ultrabook,16,Intel HD Graphics 620,Windows 10,1.3,109170.72,0,1,331.2642361026012,Intel Core i7,0,512,0,0
1084,1084,Dell,Notebook,8,Intel HD Graphics 620,Windows 10,2.18,39960.0,0,0,141.21199808219862,Intel Core i5,0,256,0,0
1085,1085,HP,Notebook,4,Intel HD Graphics 520,Windows 7,1.54,54931.1472,0,0,157.3505121487356,Intel Core i5,500,0,0,0
1086,1086,HP,Workstation,8,AMD FirePro W4190M,Windows 7,1.9,79653.6,0,0,141.21199808219862,Intel Core i7,0,256,0,0
1087,1087,Lenovo,Notebook,8,Intel HD Graphics 520,Windows 7,1.7,63882.72,0,0,157.3505121487356,Intel Core i5,0,180,0,0
1088,1088,HP,Notebook,4,Intel HD Graphics 515,Chrome OS,1.29,32767.2,0,0,276.053530085501,Intel Processor,0,0,0,32
1089,1089,Acer,Notebook,4,AMD Radeon R5,Windows 10,2.4,20619.36,0,0,100.45466986113652,AMD Processor,500,0,0,0
1090,1090,Dell,Notebook,4,Intel HD Graphics,Linux,2.2,20965.1472,0,0,100.45466986113652,Intel Processor,500,0,0,0
1091,1091,HP,Notebook,4,Intel HD Graphics 520,No OS,1.86,18434.3472,0,0,100.45466986113652,Intel Core i3,1000,0,0,0
1092,1092,Asus,Gaming,8,Nvidia GeForce GTX 1060,Windows 10,2.7,85194.72,0,1,127.33567457123112,Intel Core i7,1000,256,0,0
1093,1093,Dell,Ultrabook,4,AMD Radeon 530,Windows 10,1.4,43601.688,0,1,165.6321180513006,Intel Core i5,0,256,0,0
1094,1094,HP,Netbook,4,Intel HD Graphics 520,Windows 7,2.4,85194.72,0,0,125.36742798669836,Intel Core i5,0,128,0,0
1095,1095,Acer,Notebook,8,Nvidia GeForce GTX 950M,Windows 10,2.4,42570.72,0,0,141.21199808219862,Intel Core i5,1000,256,0,0
1096,1096,Dell,Notebook,8,AMD Radeon R7 M445,Windows 10,2.36,34035.264,0,0,141.21199808219862,Intel Core i5,1000,0,0,0
1097,1097,MSI,Gaming,8,Nvidia GeForce GTX 965M,Windows 10,2.6,85194.72,0,0,127.33567457123112,Intel Core i7,0,256,0,0
1098,1098,HP,Notebook,4,Intel HD Graphics 405,Windows 10,1.96,26640.0,0,0,100.45466986113652,Intel Processor,1000,0,0,0
1099,1099,Asus,Gaming,16,Nvidia GeForce GTX 980M,Windows 10,4.3,122490.72,0,1,127.33567457123112,Intel Core i7,1000,128,0,0
1100,1100,Dell,Ultrabook,4,Intel HD Graphics 520,Windows 7,1.5,60480.792,0,0,125.36742798669836,Intel Core i3,500,0,0,0
1101,1101,Dell,Ultrabook,4,Intel HD Graphics 520,Windows 7,1.5,62176.1616,0,0,125.36742798669836,Intel Core i3,0,128,0,0
1102,1102,Acer,Notebook,4,Intel HD Graphics,Chrome OS,2.2,11135.52,0,0,100.45466986113652,Intel Processor,0,16,0,0
1103,1103,HP,Workstation,8,AMD FirePro W6150M,Windows 7,3.0,154458.72,0,1,127.33567457123112,Intel Core i7,1000,0,0,0
1104,1104,Lenovo,Gaming,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.4,63882.72,0,0,141.21199808219862,Intel Core i7,0,512,0,0
1105,1105,Dell,Ultrabook,8,Intel HD Graphics 520,Windows 7,1.5,75289.968,0,0,125.36742798669836,Intel Core i5,0,256,0,0
1106,1106,MSI,Gaming,8,Nvidia GeForce GTX 960M,Windows 10,2.9,80516.2032,0,0,127.33567457123112,Intel Core i7,1000,128,0,0
1107,1107,Lenovo,2 in 1 Convertible,4,Intel HD Graphics 520,Windows 10,2.1,46193.76,1,1,141.21199808219862,Intel Core i5,0,256,0,0
1108,1108,HP,Notebook,4,AMD Radeon R4,Windows 10,2.1,21205.44,0,0,141.21199808219862,AMD Processor,1000,0,0,0
1109,1109,Asus,Gaming,16,Nvidia GeForce GTX 960M,Windows 10,2.59,71341.92,0,1,141.21199808219862,Intel Core i7,1000,128,0,0
1110,1110,HP,Notebook,8,Intel HD Graphics 515,Windows 10,1.16,90522.72,1,0,276.053530085501,Intel Processor,0,256,0,0
1111,1111,Dell,Notebook,4,AMD Radeon R5 M315,Windows 7,2.24,40980.312,0,0,100.45466986113652,Intel Core i5,500,0,0,0
1112,1112,Lenovo,Notebook,4,Intel HD Graphics 520,Windows 10,2.1,22857.12,0,0,100.45466986113652,Intel Core i3,0,128,0,0
1113,1113,HP,Ultrabook,8,Intel HD Graphics 520,Windows 10,1.16,104908.32,0,0,165.6321180513006,Intel Core i7,0,512,0,0
1114,1114,Lenovo,2 in 1 Convertible,4,Intel HD Graphics 400,Android,0.69,29250.72,1,1,224.1738090785728,Intel Processor,0,0,0,64
1115,1115,Dell,Ultrabook,8,Intel Iris Plus Graphics 640,Windows 10,1.23,73473.12,0,0,165.6321180513006,Intel Core i7,0,256,0,0
1116,1116,Lenovo,Gaming,16,Nvidia GeForce GTX 980M,Windows 10,4.6,146519.4672,0,1,127.33567457123112,Intel Core i7,0,256,1000,0
1117,1117,Razer,Ultrabook,8,Intel HD Graphics 520,Windows 10,1.25,54825.12,1,0,352.4651472131677,Intel Core i7,0,256,0,0
1118,1118,Toshiba,Ultrabook,16,Intel HD Graphics 620,Windows 10,1.05,118601.28,0,0,165.6321180513006,Intel Core i7,0,512,0,0
1119,1119,Asus,Gaming,8,Nvidia GeForce GTX 960M,Windows 10,3.52,69929.4672,0,0,127.33567457123112,Intel Core i7,1000,128,0,0
1120,1120,Vero,Notebook,4,Intel HD Graphics 400,Windows 10,1.35,10442.88,0,0,165.6321180513006,Intel Processor,0,0,0,32
1121,1121,HP,Notebook,8,Intel HD Graphics 520,Windows 10,1.16,90043.2,0,0,165.6321180513006,Intel Core i5,0,256,0,0
1122,1122,HP,Notebook,8,Intel HD Graphics 520,Windows 7,1.43,80612.64,0,0,157.3505121487356,Intel Core i5,0,256,0,0
1123,1123,Dell,Notebook,4,Intel HD Graphics 520,Linux,2.09,27899.0064,0,0,100.45466986113652,Intel Core i5,500,0,0,0
1124,1124,Asus,Notebook,4,Intel HD Graphics 620,Windows 10,2.0,23176.8,0,0,100.45466986113652,Intel Core i3,1000,0,0,0
1125,1125,Lenovo,2 in 1 Convertible,8,Intel HD Graphics 520,Windows 10,1.8,88924.32,1,1,157.3505121487356,Intel Core i7,0,256,0,0
1126,1126,Lenovo,2 in 1 Convertible,4,Intel HD Graphics 400,Windows 10,0.69,25521.12,1,1,224.1738090785728,Intel Processor,0,0,0,64
1127,1127,HP,Ultrabook,8,Intel HD Graphics 520,Windows 7,1.26,100965.6,0,0,125.36742798669836,Intel Core i5,0,256,0,0
1128,1128,Lenovo,Gaming,8,Nvidia GeForce GTX 1060,No OS,2.4,52693.92,0,1,141.21199808219862,Intel Core i5,1000,128,0,0
1129,1129,HP,Gaming,8,Nvidia GeForce GTX 1060,Windows 10,3.35,60153.12,0,1,127.33567457123112,Intel Core i5,1000,128,0,0
1130,1130,HP,Notebook,8,Intel HD Graphics 620,Windows 10,2.04,33513.12,0,0,100.45466986113652,Intel Core i7,2000,0,0,0
1131,1131,Lenovo,2 in 1 Convertible,8,Nvidia Quadro M500M,Windows 7,1.8,109244.2464,1,1,157.3505121487356,Intel Core i7,0,512,0,0
1132,1132,Asus,Notebook,4,Intel HD Graphics 500,Windows 10,1.5,14811.84,0,0,111.93520355955212,Intel Processor,0,0,0,32
1133,1133,HP,Ultrabook,8,Intel HD Graphics 620,Windows 10,1.84,40066.56,0,0,141.21199808219862,Intel Core i7,0,256,0,0
1134,1134,Acer,Notebook,4,Nvidia GeForce 940MX,Windows 10,2.23,32820.48,0,0,141.21199808219862,Intel Core i5,1000,0,0,0
1135,1135,Lenovo,Notebook,16,AMD Radeon R7 M360,Windows 10,2.5,58554.72,0,0,141.21199808219862,Intel Core i7,0,0,1000,0
1136,1136,HP,Workstation,8,Nvidia Quadro M3000M,Windows 7,3.0,210424.032,0,1,127.33567457123112,Intel Core i7,0,256,0,0
1137,1137,Dell,Notebook,8,AMD Radeon R7 M445,Windows 10,2.5,41771.52,0,0,100.45466986113652,Intel Core i5,1000,0,0,0
1138,1138,MSI,Gaming,16,Nvidia GeForce GTX 980M,Windows 10,3.78,127818.72,0,0,127.33567457123112,Intel Core i7,1000,256,0,0
1139,1139,HP,Ultrabook,8,Intel HD Graphics 520,Windows 7,1.88,115709.2416,0,0,141.21199808219862,Intel Core i7,0,256,0,0
1140,1140,Lenovo,2 in 1 Convertible,16,Intel HD Graphics 520,Windows 10,2.8,130003.2,1,1,209.8006828649808,Intel Core i7,0,512,0,0
1141,1141,MSI,Gaming,8,Nvidia GeForce GTX 1050,Windows 10,2.4,60888.384,0,0,141.21199808219862,Intel Core i7,1000,128,0,0
1142,1142,HP,2 in 1 Convertible,8,Intel HD Graphics 520,Windows 10,1.48,86793.12,1,0,165.6321180513006,Intel Core i5,0,256,0,0
1143,1143,HP,Workstation,8,Nvidia Quadro M1000M,Windows 7,2.59,118761.12,0,1,141.21199808219862,Intel Core i7,0,256,0,0
1144,1144,HP,2 in 1 Convertible,8,Intel HD Graphics 520,Windows 10,1.48,95850.72,1,0,220.84282406840083,Intel Core i7,0,256,0,0
